cell,n_front,eps_min,floor_lin,ratio_lin,lam_lin,floor_log,ratio_log,lam_log,floor_profile,profile_lo,profile_hi,interior_minimum,floor_identified,d_aicc_floor,alpha_powerlaw
timm | CPU i7-12700H | PyTorch 2.4.0 compile |,41,0.09953953953953953,0.09943999999999999,0.9989999999999999,0.3273233141275267,0.09953854414414413,0.9999899999999999,0.28395661150973,0.09953854414414415,0.0970369455493229,0.09953854414414415,False,False,71.38535352258651,0.1944097440234205
timm | CPU i9-10940X | PyTorch 2.4.0 compile |,36,0.09953953953953953,0.09943999999999999,0.9989999999999999,0.47531110638693685,0.09953854414414413,0.9999899999999999,0.4115664464186446,0.09953854414414415,0.0970369455493229,0.09953854414414415,False,False,66.38858849734824,0.26643117869184435
timm | RTX 3090 | PyTorch 2.4.0 eager | amp-fp,37,0.09953953953953953,0.09943999999999999,0.9989999999999999,0.32844447758676704,0.09953854414414413,0.9999899999999999,0.3122858484276053,0.09953854414414415,0.09641154590061761,0.09953854414414415,False,False,69.93388587298463,0.23922184888508974
timm | RTX 4090 | PyTorch 2.9.1 compile | amp-,40,0.09953953953953953,0.09943999999999999,0.9989999999999999,0.34395526842247187,0.09953854414414413,0.9999899999999999,0.31828373237370655,0.09953854414414415,0.0957861462519123,0.09953854414414415,False,False,65.786743922012,0.24338098492098525
timm | RTX 4090 | PyTorch 2.9.1 eager | amp-fp,33,0.09953953953953953,0.09943999999999999,0.9989999999999999,0.3437922873222087,0.09953854414414409,0.9999899999999995,0.32949546495228044,0.09953854414414415,0.0957861462519123,0.09953854414414415,False,False,62.58342034663815,0.2318920491159216
timm | RTX 5090 | PyTorch 2.9.1 compile | amp-,42,0.09953953953953953,0.09943999999999999,0.9989999999999999,0.3585803187965976,0.09953854414414413,0.9999899999999999,0.31249670471698915,0.09953854414414415,0.09641154590061761,0.09953854414414415,False,False,71.09693548030555,0.2372618738133856
timm | RTX 5090 | PyTorch 2.9.1 eager | amp-fp,34,0.09953953953953953,0.09943999999999997,0.9989999999999998,0.34382203603067757,0.09953854414414413,0.9999899999999999,0.3210436509468921,0.09953854414414415,0.09641154590061761,0.09953854414414415,False,False,66.79093448458168,0.2269717758215931
timm | RTX Pro 6000 | PyTorch 2.9.1 compile | ,36,0.09953953953953953,0.0934680248019263,0.9390039901158928,0.2689130739364782,0.09953854414414413,0.9999899999999999,0.2855833445532953,0.09953854414414415,0.09328454765709106,0.09953854414414415,False,False,64.82923101389083,0.2255522137374733
timm | RTX Pro 6000 | PyTorch 2.9.1 eager | am,36,0.09953953953953953,0.09806448506733703,0.985181220658384,0.3238987910947276,0.09953854414414413,0.9999899999999999,0.3294071608857935,0.09953854414414415,0.09516074660320699,0.09953854414414415,False,False,73.20113157612602,0.23002097225906593
