suite,model,key,task,harness_task,chance,shots,step,train_tokens,params,nonemb,acc
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,0,83000,174063616000,11846072320,11327027200,0.21659
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,0,93000,195035136000,11846072320,11327027200,0.227343
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,0,103000,216006656000,11846072320,11327027200,0.213518
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,0,113000,236978176000,11846072320,11327027200,0.208909
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,0,123000,257949696000,11846072320,11327027200,0.199693
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,0,133000,278921216000,11846072320,11327027200,0.215054
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,0,143000,299892736000,11846072320,11327027200,0.213518
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,5,3000,6291456000,11846072320,11327027200,0.225806
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,5,23000,48234496000,11846072320,11327027200,0.238095
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,5,33000,69206016000,11846072320,11327027200,0.24424
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,5,43000,90177536000,11846072320,11327027200,0.233487
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,5,53000,111149056000,11846072320,11327027200,0.248848
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,5,63000,132120576000,11846072320,11327027200,0.247312
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,5,73000,153092096000,11846072320,11327027200,0.247312
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,5,83000,174063616000,11846072320,11327027200,0.239631
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,5,93000,195035136000,11846072320,11327027200,0.256528
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,5,103000,216006656000,11846072320,11327027200,0.278034
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,5,113000,236978176000,11846072320,11327027200,0.264209
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,5,123000,257949696000,11846072320,11327027200,0.254992
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,5,133000,278921216000,11846072320,11327027200,0.271889
Pythia v0 deduped,pythia-12b,12b,LogiQA,logiqa,0.25,5,143000,299892736000,11846072320,11327027200,0.265745
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,0,3000,6291456000,70426624,18915328,0.587051
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,0,13000,27262976000,70426624,18915328,0.600109
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,0,23000,48234496000,70426624,18915328,0.603373
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,0,33000,69206016000,70426624,18915328,0.600653
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,0,43000,90177536000,70426624,18915328,0.607182
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,0,53000,111149056000,70426624,18915328,0.600109
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,0,63000,132120576000,70426624,18915328,0.587595
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,0,73000,153092096000,70426624,18915328,0.602829
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,0,83000,174063616000,70426624,18915328,0.599565
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,0,93000,195035136000,70426624,18915328,0.596844
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,0,103000,216006656000,70426624,18915328,0.601197
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,0,113000,236978176000,70426624,18915328,0.602829
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,0,123000,257949696000,70426624,18915328,0.610446
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,0,133000,278921216000,70426624,18915328,0.608814
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,0,143000,299892736000,70426624,18915328,0.605005
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,5,3000,6291456000,70426624,18915328,0.559304
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,5,13000,27262976000,70426624,18915328,0.588683
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,5,23000,48234496000,70426624,18915328,0.587595
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,5,33000,69206016000,70426624,18915328,0.602285
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,5,43000,90177536000,70426624,18915328,0.594668
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,5,53000,111149056000,70426624,18915328,0.59358
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,5,73000,153092096000,70426624,18915328,0.588683
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,5,83000,174063616000,70426624,18915328,0.595212
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,5,93000,195035136000,70426624,18915328,0.586507
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,5,103000,216006656000,70426624,18915328,0.59086
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,5,113000,236978176000,70426624,18915328,0.602285
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,5,123000,257949696000,70426624,18915328,0.601197
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,5,133000,278921216000,70426624,18915328,0.596844
Pythia v0 deduped,pythia-70m,70m,PIQA,piqa,0.5,5,143000,299892736000,70426624,18915328,0.595756
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,0,1500,3145728000,162322944,85056000,0.578346
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,0,6500,13631488000,162322944,85056000,0.624048
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,0,11500,24117248000,162322944,85056000,0.60827
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,0,16500,34603008000,162322944,85056000,0.620239
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,0,21500,45088768000,162322944,85056000,0.626768
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,0,26500,55574528000,162322944,85056000,0.623504
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,0,31500,66060288000,162322944,85056000,0.628945
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,0,36500,76546048000,162322944,85056000,0.636561
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,0,41500,87031808000,162322944,85056000,0.630577
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,0,46500,97517568000,162322944,85056000,0.634929
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,0,51500,108003328000,162322944,85056000,0.630577
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,0,56500,118489088000,162322944,85056000,0.636017
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,0,61500,128974848000,162322944,85056000,0.635473
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,0,66500,139460608000,162322944,85056000,0.632209
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,0,71500,149946368000,162322944,85056000,0.636017
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,5,36500,76546048000,162322944,85056000,0.637106
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,5,56500,118489088000,162322944,85056000,0.635473
Pythia v0 deduped,pythia-160m,160m,PIQA,piqa,0.5,5,66500,139460608000,162322944,85056000,0.630033
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,0,1500,3145728000,405334016,302311424,0.59086
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,0,6500,13631488000,405334016,302311424,0.640914
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,0,11500,24117248000,405334016,302311424,0.650163
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,0,16500,34603008000,405334016,302311424,0.652339
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,0,21500,45088768000,405334016,302311424,0.655604
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,0,26500,55574528000,405334016,302311424,0.662133
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,0,31500,66060288000,405334016,302311424,0.653428
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,0,36500,76546048000,405334016,302311424,0.665397
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,0,41500,87031808000,405334016,302311424,0.662677
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,0,46500,97517568000,405334016,302311424,0.673014
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,0,51500,108003328000,405334016,302311424,0.674102
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,0,56500,118489088000,405334016,302311424,0.676823
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,0,61500,128974848000,405334016,302311424,0.680087
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,0,66500,139460608000,405334016,302311424,0.678455
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,0,71500,149946368000,405334016,302311424,0.67247
Pythia v0 deduped,pythia-410m,410m,PIQA,piqa,0.5,5,71500,149946368000,405334016,302311424,0.673014
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,0,3000,6291456000,1011781632,805736448,0.597388
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,0,13000,27262976000,1011781632,805736448,0.662677
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,0,23000,48234496000,1011781632,805736448,0.671382
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,0,33000,69206016000,1011781632,805736448,0.681175
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,0,43000,90177536000,1011781632,805736448,0.681719
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,0,53000,111149056000,1011781632,805736448,0.686072
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,0,63000,132120576000,1011781632,805736448,0.692601
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,0,73000,153092096000,1011781632,805736448,0.701306
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,0,83000,174063616000,1011781632,805736448,0.68988
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,0,93000,195035136000,1011781632,805736448,0.695321
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,0,103000,216006656000,1011781632,805736448,0.706202
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,0,113000,236978176000,1011781632,805736448,0.705114
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,0,123000,257949696000,1011781632,805736448,0.705114
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,0,133000,278921216000,1011781632,805736448,0.70457
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,0,143000,299892736000,1011781632,805736448,0.710555
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,5,3000,6291456000,1011781632,805736448,0.610446
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,5,13000,27262976000,1011781632,805736448,0.665397
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,5,23000,48234496000,1011781632,805736448,0.669206
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,5,33000,69206016000,1011781632,805736448,0.68444
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,5,43000,90177536000,1011781632,805736448,0.688792
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,5,53000,111149056000,1011781632,805736448,0.685528
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,5,63000,132120576000,1011781632,805736448,0.697497
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,5,73000,153092096000,1011781632,805736448,0.698585
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,5,83000,174063616000,1011781632,805736448,0.695321
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,5,93000,195035136000,1011781632,805736448,0.696953
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,5,103000,216006656000,1011781632,805736448,0.707835
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,5,113000,236978176000,1011781632,805736448,0.714363
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,5,123000,257949696000,1011781632,805736448,0.710555
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,5,133000,278921216000,1011781632,805736448,0.71926
Pythia v0 deduped,pythia-1b,1b,PIQA,piqa,0.5,5,143000,299892736000,1011781632,805736448,0.708923
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,0,1500,3145728000,1414647808,1208602624,0.591404
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,0,6500,13631488000,1414647808,1208602624,0.659956
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,0,11500,24117248000,1414647808,1208602624,0.677367
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,0,16500,34603008000,1414647808,1208602624,0.688248
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,0,21500,45088768000,1414647808,1208602624,0.690968
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,0,26500,55574528000,1414647808,1208602624,0.698585
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,0,31500,66060288000,1414647808,1208602624,0.70185
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,0,36500,76546048000,1414647808,1208602624,0.704026
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,0,41500,87031808000,1414647808,1208602624,0.708923
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,0,46500,97517568000,1414647808,1208602624,0.713819
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,0,51500,108003328000,1414647808,1208602624,0.715452
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,0,56500,118489088000,1414647808,1208602624,0.721436
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,0,61500,128974848000,1414647808,1208602624,0.722524
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,0,66500,139460608000,1414647808,1208602624,0.726333
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,0,71500,149946368000,1414647808,1208602624,0.725789
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,5,51500,108003328000,1414647808,1208602624,0.714908
Pythia v0 deduped,pythia-1.4b,1.4b,PIQA,piqa,0.5,5,56500,118489088000,1414647808,1208602624,0.720892
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,0,3000,6291456000,2775208960,2517652480,0.629489
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,0,13000,27262976000,2775208960,2517652480,0.679543
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,0,23000,48234496000,2775208960,2517652480,0.696953
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,0,33000,69206016000,2775208960,2517652480,0.714908
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,0,43000,90177536000,2775208960,2517652480,0.71926
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,0,53000,111149056000,2775208960,2517652480,0.730141
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,0,63000,132120576000,2775208960,2517652480,0.729597
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,0,73000,153092096000,2775208960,2517652480,0.734494
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,0,83000,174063616000,2775208960,2517652480,0.735038
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,0,93000,195035136000,2775208960,2517652480,0.732862
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,0,103000,216006656000,2775208960,2517652480,0.743199
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,0,113000,236978176000,2775208960,2517652480,0.744287
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,0,123000,257949696000,2775208960,2517652480,0.741023
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,0,133000,278921216000,2775208960,2517652480,0.746464
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,0,143000,299892736000,2775208960,2517652480,0.747552
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,5,3000,6291456000,2775208960,2517652480,0.619695
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,5,13000,27262976000,2775208960,2517652480,0.686616
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,5,23000,48234496000,2775208960,2517652480,0.701306
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,5,33000,69206016000,2775208960,2517652480,0.720892
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,5,43000,90177536000,2775208960,2517652480,0.726333
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,5,53000,111149056000,2775208960,2517652480,0.72198
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,5,63000,132120576000,2775208960,2517652480,0.731774
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,5,73000,153092096000,2775208960,2517652480,0.730686
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,5,83000,174063616000,2775208960,2517652480,0.734494
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,5,93000,195035136000,2775208960,2517652480,0.735038
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,5,103000,216006656000,2775208960,2517652480,0.744831
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,5,113000,236978176000,2775208960,2517652480,0.753536
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,5,123000,257949696000,2775208960,2517652480,0.752448
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,5,133000,278921216000,2775208960,2517652480,0.752992
Pythia v0 deduped,pythia-2.8b,2.8b,PIQA,piqa,0.5,5,143000,299892736000,2775208960,2517652480,0.756257
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,0,3000,6291456000,6857302016,6444163072,0.620239
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,0,13000,27262976000,6857302016,6444163072,0.678999
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,0,23000,48234496000,6857302016,6444163072,0.711643
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,0,33000,69206016000,6857302016,6444163072,0.727421
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,0,43000,90177536000,6857302016,6444163072,0.727965
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,0,53000,111149056000,6857302016,6444163072,0.735582
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,0,63000,132120576000,6857302016,6444163072,0.739391
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,0,73000,153092096000,6857302016,6444163072,0.737758
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,0,83000,174063616000,6857302016,6444163072,0.744831
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,0,93000,195035136000,6857302016,6444163072,0.751904
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,0,103000,216006656000,6857302016,6444163072,0.750272
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,0,113000,236978176000,6857302016,6444163072,0.749728
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,0,123000,257949696000,6857302016,6444163072,0.750816
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,0,133000,278921216000,6857302016,6444163072,0.755169
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,0,143000,299892736000,6857302016,6444163072,0.755169
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,5,3000,6291456000,6857302016,6444163072,0.630033
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,5,13000,27262976000,6857302016,6444163072,0.682807
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,5,23000,48234496000,6857302016,6444163072,0.710011
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,5,33000,69206016000,6857302016,6444163072,0.730686
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,5,43000,90177536000,6857302016,6444163072,0.739391
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,5,53000,111149056000,6857302016,6444163072,0.745375
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,5,63000,132120576000,6857302016,6444163072,0.745375
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,5,73000,153092096000,6857302016,6444163072,0.746464
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,5,83000,174063616000,6857302016,6444163072,0.750816
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,5,103000,216006656000,6857302016,6444163072,0.755713
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,5,113000,236978176000,6857302016,6444163072,0.762242
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,5,123000,257949696000,6857302016,6444163072,0.762242
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,5,133000,278921216000,6857302016,6444163072,0.759521
Pythia v0 deduped,pythia-6.9b,6.9b,PIQA,piqa,0.5,5,143000,299892736000,6857302016,6444163072,0.76605
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,0,3000,6291456000,11846072320,11327027200,0.622416
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,0,13000,27262976000,11846072320,11327027200,0.695321
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,0,23000,48234496000,11846072320,11327027200,0.714908
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,0,33000,69206016000,11846072320,11327027200,0.735038
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,0,43000,90177536000,11846072320,11327027200,0.739391
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,0,53000,111149056000,11846072320,11327027200,0.73667
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,0,63000,132120576000,11846072320,11327027200,0.739935
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,0,73000,153092096000,11846072320,11327027200,0.745919
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,0,83000,174063616000,11846072320,11327027200,0.749184
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,0,93000,195035136000,11846072320,11327027200,0.760065
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,0,103000,216006656000,11846072320,11327027200,0.762786
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,0,113000,236978176000,11846072320,11327027200,0.763874
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,0,123000,257949696000,11846072320,11327027200,0.763874
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,0,133000,278921216000,11846072320,11327027200,0.764418
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,0,143000,299892736000,11846072320,11327027200,0.760609
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,5,3000,6291456000,11846072320,11327027200,0.62296
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,5,13000,27262976000,11846072320,11327027200,0.696953
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,5,23000,48234496000,11846072320,11327027200,0.715996
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,5,33000,69206016000,11846072320,11327027200,0.737758
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,5,43000,90177536000,11846072320,11327027200,0.741023
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,5,63000,132120576000,11846072320,11327027200,0.745375
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,5,73000,153092096000,11846072320,11327027200,0.753536
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,5,83000,174063616000,11846072320,11327027200,0.752448
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,5,93000,195035136000,11846072320,11327027200,0.762242
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,5,103000,216006656000,11846072320,11327027200,0.758977
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,5,113000,236978176000,11846072320,11327027200,0.764418
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,5,123000,257949696000,11846072320,11327027200,0.769314
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,5,133000,278921216000,11846072320,11327027200,0.763874
Pythia v0 deduped,pythia-12b,12b,PIQA,piqa,0.5,5,143000,299892736000,11846072320,11327027200,0.765506
Pythia v0 deduped,pythia-70m,70m,SciQ,sciq,0.25,0,3000,6291456000,70426624,18915328,0.584
Pythia v0 deduped,pythia-70m,70m,SciQ,sciq,0.25,0,13000,27262976000,70426624,18915328,0.7
Pythia v0 deduped,pythia-70m,70m,SciQ,sciq,0.25,0,23000,48234496000,70426624,18915328,0.67
Pythia v0 deduped,pythia-70m,70m,SciQ,sciq,0.25,0,33000,69206016000,70426624,18915328,0.684
Pythia v0 deduped,pythia-70m,70m,SciQ,sciq,0.25,0,43000,90177536000,70426624,18915328,0.696
Pythia v0 deduped,pythia-70m,70m,SciQ,sciq,0.25,0,53000,111149056000,70426624,18915328,0.709
Pythia v0 deduped,pythia-70m,70m,SciQ,sciq,0.25,0,63000,132120576000,70426624,18915328,0.682
Pythia v0 deduped,pythia-70m,70m,SciQ,sciq,0.25,0,73000,153092096000,70426624,18915328,0.68
Pythia v0 deduped,pythia-70m,70m,SciQ,sciq,0.25,0,83000,174063616000,70426624,18915328,0.658
Pythia v0 deduped,pythia-70m,70m,SciQ,sciq,0.25,0,93000,195035136000,70426624,18915328,0.683
Pythia v0 deduped,pythia-70m,70m,SciQ,sciq,0.25,0,103000,216006656000,70426624,18915328,0.666
Pythia v0 deduped,pythia-70m,70m,SciQ,sciq,0.25,0,113000,236978176000,70426624,18915328,0.703
Pythia v0 deduped,pythia-70m,70m,SciQ,sciq,0.25,0,123000,257949696000,70426624,18915328,0.696
Pythia v0 deduped,pythia-70m,70m,SciQ,sciq,0.25,0,133000,278921216000,70426624,18915328,0.702
Pythia v0 deduped,pythia-70m,70m,SciQ,sciq,0.25,0,143000,299892736000,70426624,18915328,0.67
